food_id,food_name,arabic_name,category,cuisine,serving_size_g,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,potassium_mg,calcium_mg,iron_mg,magnesium_mg,cholesterol_mg,vitamin_a_mcg,vitamin_c_mg,vitamin_d_mcg,vitamin_b12_mcg,zinc_mg,phosphorus_mg,water_g,is_vegan,is_vegetarian,is_halal,glycemic_index,meal_type,country
7962,Brown Rice (Baked),,Grains,International,100,193.5,6.6,38.1,1.9,1.9,17.8,98,790,233,1.6,199,0,1351,52.8,4.2,0.19,0.83,56,23.7,true,true,true,78,Lunch,Italy
7963,Pasta (With Rice),,Grains,International,80,122.5,5.5,30.7,1.4,5.5,11.4,250,752,64,5.5,110,0,658,23.4,10.7,2.19,1.81,327,38.7,true,true,true,32,Snack,USA
7964,Kebab (Premium),,Egyptian,Egyptian,120,246.2,13.7,24.8,10.2,3.4,2.4,1100,238,113,1.2,54,97,54,106.6,3.8,2.87,3.97,155,91.3,false,false,true,26,Dinner,Egypt
7965,Duck (With Rice),,Protein,International,80,171.2,20.9,0.7,7.5,6.5,15.0,1023,710,169,6.4,125,189,816,60.8,8.9,3.21,7.94,590,29.6,false,false,true,65,Snack,Japan
7966,Oats (Fried),,Grains,International,50,92.4,3.3,17.7,0.9,10.5,2.5,387,1085,420,9.6,228,0,398,50.2,11.3,2.77,3.75,417,52.8,true,true,true,33,Snack,France
7967,Molokhia (Traditional),,Egyptian,Egyptian,120,293.4,13.5,25.8,10.0,7.5,8.4,1054,756,160,6.3,26,173,520,76.1,9.3,0.7,2.13,642,48.4,false,false,true,34,Snack,Egypt
7968,Fig (Spicy),,Fruit,International,100,52.0,0.9,13.3,0.4,8.6,9.0,1064,349,12,1.3,12,0,659,7.2,4.3,5.69,1.22,258,61.2,true,true,true,33,Dinner,Italy
7969,Sardines (Roasted),,Protein,International,90,205.9,23.9,0.9,8.2,7.4,13.9,691,1164,426,1.7,220,213,1202,123.1,2.7,3.99,0.15,245,62.1,false,false,true,58,Snack,Italy
7970,Corn (With Rice),,Vegetable,International,50,17.2,1.1,3.1,0.1,1.4,13.7,109,772,338,9.9,190,0,534,89.1,4.8,2.51,4.74,81,39.3,true,true,true,80,Dinner,USA
7971,Orange (Fresh),,Fruit,International,300,194.4,3.3,41.1,1.1,1.8,7.9,628,582,44,2.8,197,0,1458,96.1,2.8,5.93,5.27,165,87.1,true,true,true,33,Lunch,India
7972,Pepper (With Vegetables),,Vegetable,International,250,81.4,4.8,18.1,0.7,7.1,3.2,782,1190,364,6.1,239,0,518,54.9,7.6,6.87,5.61,218,58.6,true,true,true,38,Breakfast,France
7973,Hawawshi (Grilled),,Egyptian,Egyptian,100,212.6,9.9,25.1,10.0,6.2,16.4,356,706,123,8.5,53,249,1386,3.2,0.2,0.21,6.28,272,63.7,false,false,true,88,Breakfast,Egypt
7974,Pasta (Baked),,Grains,International,180,293.5,12.0,58.9,3.4,7.3,8.6,315,176,185,0.4,66,0,1240,20.4,11.9,7.17,0.98,412,40.3,true,true,true,58,Dinner,Italy
7975,Garlic (Grilled),,Vegetable,International,90,28.5,1.7,6.0,0.2,8.6,10.1,820,130,400,7.1,225,0,747,82.1,7.2,2.14,5.23,219,40.4,true,true,true,88,Dinner,Turkey
7976,Cottage Cheese (Organic),,Dairy,International,180,207.5,12.9,10.1,9.5,5.9,10.1,414,1152,473,2.3,183,388,1221,4.8,4.8,4.59,4.38,591,66.0,false,true,true,80,Dinner,France
7977,Shrimp (Cooked),,Protein,International,80,177.5,21.9,0.8,7.5,6.7,6.5,80,626,348,3.6,171,44,178,19.8,7.6,7.8,4.2,74,81.4,false,false,true,59,Breakfast,USA
7978,Melon (With Sauce),,Fruit,International,120,72.9,1.2,18.3,0.5,11.6,17.5,171,827,241,6.1,48,0,406,19.0,2.2,6.78,4.21,527,62.9,true,true,true,53,Dinner,Mexico
7979,Mahshi (Low Fat),,Egyptian,Egyptian,120,264.3,13.4,22.9,9.9,5.0,8.4,395,749,236,9.8,52,190,351,5.6,4.1,4.77,3.47,246,22.6,false,false,true,74,Breakfast,Egypt
7980,Greek Yogurt (With Sauce),,Dairy,International,250,306.1,17.5,13.2,13.5,10.1,6.8,638,61,238,2.5,208,136,732,100.3,9.4,2.4,1.9,204,47.0,false,true,true,34,Dinner,India
7981,Ful Medames (Spicy),,Egyptian,Egyptian,50,98.4,4.3,12.0,3.9,6.2,9.7,36,290,209,8.2,146,89,145,128.2,11.0,6.72,6.78,626,90.4,false,false,true,89,Lunch,Egypt
7982,Milk (Fried),,Dairy,International,180,237.5,13.2,11.9,11.8,11.7,14.8,173,800,348,3.7,72,30,434,60.1,10.8,2.35,0.53,54,90.1,false,true,true,41,Snack,Mexico
7983,Pistachios (Raw),,Nuts,International,75,493.2,15.8,11.6,34.4,10.6,0.1,514,1050,49,3.7,50,272,697,37.7,2.4,3.43,0.88,658,38.9,true,true,true,95,Lunch,Japan
7984,Egg (High Protein),,Protein,International,100,228.2,27.2,0.9,9.1,5.6,9.3,231,681,408,3.6,190,176,1174,123.2,7.8,4.92,0.33,386,59.6,false,true,true,33,Dinner,Italy
7985,Milk (Homemade),,Dairy,International,75,97.8,5.9,4.4,5.1,9.5,15.6,564,468,400,7.9,16,153,1077,133.9,11.0,5.83,4.99,241,58.0,false,true,true,26,Snack,Turkey
7986,Carrot (Organic),,Vegetable,International,90,28.4,1.8,6.7,0.2,5.0,5.0,405,385,141,1.3,35,0,374,112.9,9.7,6.62,6.03,419,60.5,true,true,true,24,Breakfast,Italy
7987,Roz Bel Laban (With Rice),,Egyptian,Egyptian,250,612.0,27.3,52.6,21.7,1.4,11.8,782,396,338,2.2,9,299,1204,20.4,10.0,7.19,4.63,49,21.7,false,false,true,39,Breakfast,Egypt
7988,Sardines (With Rice),,Protein,International,75,151.1,20.6,0.8,8.2,1.1,2.2,972,105,99,5.6,249,212,593,73.3,0.7,2.39,4.65,326,77.5,false,false,true,77,Dinner,Mexico
7989,Hazelnuts (Restaurant Style),,Nuts,International,300,1554.8,56.5,52.6,161.3,6.4,18.4,507,1057,259,7.9,186,112,1424,22.4,7.6,2.87,3.79,291,62.4,true,true,true,71,Breakfast,Mexico
7990,Mozzarella (Fried),,Dairy,International,120,132.7,8.2,6.4,6.6,11.9,10.9,1000,68,315,8.7,201,234,41,47.6,10.6,3.5,7.23,242,90.8,false,true,true,48,Snack,Mexico
7991,Peas (With Rice),,Vegetable,International,250,76.0,5.1,19.8,0.7,5.3,12.2,1098,1132,257,7.1,108,0,305,38.6,5.3,7.1,6.92,295,43.2,true,true,true,43,Breakfast,Mexico
7992,Bulgur (With Vegetables),,Grains,International,300,476.4,19.4,113.4,5.9,6.7,9.2,948,527,427,4.9,135,0,610,37.2,8.9,6.32,5.87,334,64.4,true,true,true,67,Breakfast,Italy
7993,Besara (Raw),,Egyptian,Egyptian,120,243.7,10.2,22.9,9.7,10.9,17.9,45,130,435,9.3,209,236,1383,148.8,7.5,1.53,3.38,28,93.3,false,false,true,69,Dinner,Egypt
7994,Mango (Steamed),,Fruit,International,150,81.3,1.3,24.0,0.6,6.1,1.9,174,467,16,7.8,188,0,1341,96.7,2.8,4.26,6.62,342,38.7,true,true,true,48,Snack,Mexico
7995,Cashews (Organic),,Nuts,International,200,1023.1,37.3,40.1,88.9,3.2,17.0,1059,931,407,6.3,61,155,948,109.5,4.9,5.95,1.02,569,50.2,true,true,true,88,Lunch,France
7996,Milk (Homemade),,Dairy,International,200,263.2,15.2,10.4,12.0,2.4,10.2,722,231,408,1.4,119,104,87,121.0,2.2,2.17,7.06,143,85.2,false,true,true,74,Snack,France
7997,Apricot (Raw),,Fruit,International,100,65.8,1.0,15.6,0.4,11.2,11.1,854,249,464,3.6,26,0,1096,75.5,11.7,1.79,3.63,398,68.3,true,true,true,91,Dinner,Turkey
7998,Kebab (With Vegetables),,Egyptian,Egyptian,250,525.4,26.4,57.1,24.3,6.5,9.2,981,273,64,7.5,134,94,359,14.4,10.2,3.74,1.2,440,25.8,false,false,true,88,Lunch,Egypt
7999,Shrimp (Fried),,Protein,International,250,572.2,56.3,2.4,23.6,6.8,2.8,493,852,267,7.2,138,131,1386,134.1,8.8,4.17,2.82,157,41.3,false,false,true,78,Lunch,Italy
8000,Duck (With Vegetables),,Protein,International,150,313.8,37.3,1.3,13.4,6.9,15.2,146,783,210,6.8,73,391,1496,68.6,2.2,4.96,0.86,374,32.9,false,false,true,25,Dinner,France
8001,Lettuce (Traditional),,Vegetable,International,300,105.1,6.7,21.6,1.0,7.4,8.3,1094,1063,284,6.3,135,0,556,108.6,4.7,5.23,5.8,554,68.7,true,true,true,49,Dinner,Turkey
8002,Brown Rice (Premium),,Grains,International,100,182.2,6.0,40.1,1.8,0.4,3.9,262,977,34,5.3,222,0,732,142.5,7.2,2.37,1.59,437,58.0,true,true,true,46,Breakfast,Italy
8003,Labneh (Raw),,Dairy,International,180,187.2,15.6,9.7,10.6,5.7,10.1,388,586,421,2.8,122,322,1036,69.4,0.2,4.9,2.22,89,48.4,false,true,true,22,Breakfast,Mexico
8004,Salmon (With Vegetables),,Protein,International,120,273.4,28.5,1.1,13.3,9.8,3.8,522,574,112,8.6,191,130,759,7.2,6.3,4.18,7.8,95,48.1,false,false,true,62,Dinner,USA
8005,Hazelnuts (Boiled),,Nuts,International,90,485.3,20.2,14.8,47.2,7.2,1.9,414,600,500,8.7,61,148,697,119.9,11.5,6.5,5.69,49,23.5,true,true,true,46,Breakfast,USA
8006,White Rice (Grilled),,Grains,International,250,399.4,15.2,78.7,4.4,11.0,12.1,810,377,368,6.7,32,0,817,104.1,10.7,2.99,5.61,36,32.1,true,true,true,90,Breakfast,France
8007,Peas (Grilled),,Vegetable,International,250,75.9,5.0,17.0,0.7,9.6,2.9,559,898,466,3.9,63,0,1160,121.8,4.2,6.69,2.02,643,78.9,true,true,true,24,Snack,Italy
8008,Alexandrian Liver (Cooked),,Egyptian,Egyptian,300,598.5,32.8,64.1,23.1,10.7,19.5,485,260,94,4.2,183,244,395,60.4,3.7,4.13,7.91,557,27.8,false,false,true,52,Breakfast,Egypt
8009,Lime (Traditional),,Fruit,International,200,104.8,1.9,26.5,0.8,5.2,19.8,1071,642,91,0.2,9,0,1270,104.0,6.9,7.5,7.09,700,22.9,true,true,true,35,Snack,Mexico
8010,Guava (Steamed),,Fruit,International,120,77.3,1.1,19.2,0.5,4.5,18.0,24,998,287,5.0,232,0,155,35.6,0.5,0.9,2.44,70,71.3,true,true,true,37,Lunch,USA
8011,Tomato (Boiled),,Vegetable,International,250,90.9,5.7,16.5,0.8,6.1,10.3,860,1138,353,4.7,112,0,68,138.5,10.0,5.07,6.93,578,22.9,true,true,true,65,Dinner,Italy
8012,Cabbage (Raw),,Vegetable,International,120,43.2,2.2,7.2,0.4,2.5,1.6,597,406,17,9.8,16,0,1296,125.3,4.0,2.58,7.07,171,61.1,true,true,true,42,Lunch,France
8013,Mozzarella (Boiled),,Dairy,International,75,83.1,6.2,4.8,5.1,6.0,16.5,181,125,438,6.1,141,163,631,79.2,2.0,4.75,1.54,626,67.2,false,true,true,28,Dinner,France
8014,Cheddar Cheese (With Rice),,Dairy,International,250,293.4,21.8,15.3,16.2,1.9,12.5,244,253,480,3.3,224,211,613,105.9,1.3,6.82,5.56,80,54.7,false,true,true,21,Lunch,Mexico
8015,Egyptian Lentil Soup (Baked),,Egyptian,Egyptian,300,726.4,26.4,63.4,24.8,6.2,4.6,423,1129,238,5.1,118,180,1306,131.3,10.5,4.47,2.16,539,89.3,false,false,true,69,Dinner,Egypt
8016,Ful Medames (Traditional),,Egyptian,Egyptian,50,114.3,5.7,9.4,5.0,10.6,16.1,586,667,425,1.8,236,98,900,117.7,4.4,2.31,5.14,555,81.3,false,false,true,94,Snack,Egypt
8017,Walnuts (Low Fat),,Nuts,International,50,312.6,11.1,9.0,27.4,11.8,3.1,321,258,291,9.8,84,199,646,148.3,4.9,3.28,1.4,332,64.8,true,true,true,92,Dinner,India
8018,Lime (Spicy),,Fruit,International,75,48.7,0.8,12.2,0.3,9.6,16.5,72,142,368,1.8,102,0,119,67.8,4.3,6.76,6.77,479,62.4,true,true,true,74,Lunch,Japan
8019,Cottage Cheese (Cooked),,Dairy,International,75,77.5,5.2,4.2,3.9,6.8,19.6,284,663,122,7.6,72,239,695,82.6,11.1,7.29,6.7,650,62.2,false,true,true,95,Breakfast,Turkey
8020,Beans (Grilled),,Vegetable,International,50,16.2,1.1,3.8,0.1,2.1,19.0,1175,1095,142,4.2,29,0,825,147.2,3.4,2.41,0.28,687,83.1,true,true,true,33,Lunch,Mexico
8021,Carrot (With Rice),,Vegetable,International,180,54.6,3.6,14.3,0.5,4.5,9.4,852,715,25,4.5,171,0,1045,145.6,6.0,1.12,6.87,555,57.4,true,true,true,88,Lunch,Turkey
8022,Watermelon (Boiled),,Fruit,International,100,51.7,1.1,12.9,0.4,4.3,2.3,456,1001,193,9.0,22,0,1088,24.4,3.3,3.29,1.18,519,48.9,true,true,true,83,Dinner,Turkey
8023,Tuna (Boiled),,Protein,International,250,549.1,68.0,2.2,23.9,4.3,19.4,467,79,286,7.0,132,34,1445,2.4,6.0,6.22,7.42,658,48.6,false,false,true,52,Snack,Mexico
8024,Tomato (Roasted),,Vegetable,International,120,44.0,2.4,8.2,0.3,4.6,4.5,1040,768,251,6.9,199,0,1177,99.5,6.8,7.56,3.15,406,79.3,true,true,true,81,Lunch,Mexico
8025,White Rice (Traditional),,Grains,International,100,160.7,6.5,31.9,2.0,10.8,19.0,246,951,211,6.3,135,0,1243,22.6,6.7,5.84,7.14,626,70.5,true,true,true,28,Lunch,France
8026,Quinoa (Baked),,Grains,International,300,560.0,15.8,93.8,5.7,8.5,3.2,855,746,36,8.7,27,0,813,132.7,5.4,2.17,4.46,89,84.9,true,true,true,25,Lunch,Italy
8027,Cottage Cheese (Organic),,Dairy,International,100,104.4,8.1,5.4,6.7,8.3,10.3,239,1027,166,5.2,168,198,243,0.9,5.1,5.31,3.32,608,37.8,false,true,true,78,Snack,USA
8028,Besara (High Protein),,Egyptian,Egyptian,150,312.1,17.1,33.8,12.0,11.0,4.7,49,1096,377,3.4,185,130,384,56.9,2.0,1.28,6.31,489,20.7,false,false,true,39,Dinner,Egypt
8029,Cauliflower (High Protein),,Vegetable,International,180,65.4,3.4,11.8,0.5,11.0,8.4,572,290,132,3.9,235,0,287,120.4,4.3,7.14,0.42,351,82.0,true,true,true,21,Lunch,USA
8030,Apple (Organic),,Fruit,International,50,33.7,0.5,6.4,0.2,2.2,15.6,86,1126,55,2.1,146,0,932,123.4,7.7,0.67,3.49,82,28.4,true,true,true,68,Dinner,Japan
8031,Almonds (Low Fat),,Nuts,International,50,316.1,10.2,8.2,28.4,8.4,4.5,280,839,291,8.8,249,324,199,32.1,10.2,6.49,3.83,84,94.6,true,true,true,35,Breakfast,Italy
8032,Cottage Cheese (Raw),,Dairy,International,180,236.6,14.1,11.9,11.0,11.9,14.9,430,797,166,9.4,30,34,817,50.1,2.4,3.68,4.04,63,38.1,false,true,true,79,Breakfast,Japan
8033,Melon (With Sauce),,Fruit,International,120,74.5,1.1,15.6,0.5,11.3,17.3,970,820,359,4.4,234,0,1077,11.0,8.6,5.39,0.54,148,78.2,true,true,true,48,Lunch,France
8034,Zucchini (Homemade),,Vegetable,International,100,36.7,1.9,6.0,0.3,3.3,16.1,59,461,309,1.3,32,0,911,94.3,5.7,0.08,0.5,37,74.9,true,true,true,55,Snack,Italy
8035,Peanuts (With Vegetables),,Nuts,International,80,509.3,18.2,13.8,38.3,6.6,4.9,164,268,482,0.5,219,95,218,20.4,1.6,7.35,5.96,192,40.6,true,true,true,52,Dinner,Italy
8036,Cabbage (Premium),,Vegetable,International,250,92.0,4.4,18.0,0.7,12.0,16.4,1110,583,282,8.0,9,0,249,120.6,1.2,6.71,4.99,101,22.1,true,true,true,26,Breakfast,Mexico
8037,Labneh (Steamed),,Dairy,International,150,154.4,13.4,8.2,9.8,6.4,19.2,63,117,113,0.8,164,29,1205,45.0,3.8,2.43,5.25,63,43.2,false,true,true,53,Snack,Italy
8038,Turnip (With Rice),,Vegetable,International,120,38.1,2.7,8.1,0.4,7.9,8.8,1133,831,257,6.0,229,0,994,4.9,2.4,7.92,6.96,104,27.8,true,true,true,25,Dinner,India
8039,Hazelnuts (Homemade),,Nuts,International,120,651.8,25.6,22.8,64.3,11.8,19.2,271,450,392,4.5,66,148,1305,149.7,4.1,7.5,5.18,648,74.4,true,true,true,20,Lunch,Italy
8040,Shrimp (Traditional),,Protein,International,75,148.0,19.1,0.7,8.4,1.9,10.3,1137,335,264,5.5,220,245,200,34.1,9.5,4.79,6.13,53,60.3,false,false,true,49,Breakfast,Italy
8041,Lamb (Boiled),,Protein,International,300,715.5,80.2,3.3,31.1,8.5,16.0,643,175,110,9.7,173,58,729,59.7,0.9,3.75,7.5,117,55.8,false,false,true,73,Breakfast,Italy
8042,Walnuts (With Rice),,Nuts,International,50,290.9,11.1,10.0,26.3,6.3,5.3,1121,415,310,5.5,100,356,1073,110.2,10.9,1.83,2.11,31,48.0,true,true,true,83,Dinner,Japan
8043,Lemon (Steamed),,Fruit,International,300,171.0,2.7,44.0,1.1,2.6,15.7,1055,1189,115,2.1,133,0,902,32.0,3.4,1.47,3.83,519,68.3,true,true,true,49,Dinner,Mexico
8044,Turkey (Fried),,Protein,International,100,203.0,20.6,1.1,10.5,0.5,3.3,106,616,308,4.2,163,366,868,15.1,1.1,3.09,0.8,226,71.9,false,false,true,55,Dinner,India
8045,Greek Yogurt (Traditional),,Dairy,International,150,159.3,10.3,7.7,7.9,9.0,18.0,612,846,495,7.2,113,294,1061,10.5,3.5,5.12,7.25,541,44.2,false,true,true,81,Breakfast,India
8046,Tomato (With Vegetables),,Vegetable,International,75,26.2,1.5,5.8,0.2,5.7,5.9,818,201,238,7.0,186,0,1063,117.1,6.2,6.08,3.3,130,86.6,true,true,true,26,Dinner,Italy
8047,Papaya (Homemade),,Fruit,International,300,199.6,3.2,43.2,1.3,8.2,17.2,411,1065,342,9.9,39,0,456,71.4,3.6,5.2,1.87,574,44.2,true,true,true,63,Breakfast,Turkey
8048,Almonds (Boiled),,Nuts,International,120,823.8,21.0,21.3,51.6,3.8,13.5,1069,484,242,4.7,85,90,1034,34.6,8.3,0.96,5.03,381,30.5,true,true,true,59,Dinner,Turkey
8049,White Rice (Fresh),,Grains,International,120,237.9,8.1,39.8,2.3,1.1,2.5,975,355,25,1.6,186,0,776,135.7,1.2,3.04,3.65,487,41.3,true,true,true,35,Breakfast,Italy
8050,Renga (Organic),,Egyptian,Egyptian,75,141.9,8.0,17.1,6.8,9.4,15.5,188,805,86,9.7,144,195,580,118.6,3.4,1.14,4.57,462,42.0,false,false,true,38,Snack,Egypt
8051,Grapes (With Rice),,Fruit,International,120,66.5,1.1,17.6,0.5,0.9,6.6,492,903,103,0.9,148,0,1336,17.1,0.7,1.04,0.2,676,62.8,true,true,true,74,Snack,USA
8052,Guava (Traditional),,Fruit,International,50,27.3,0.5,6.6,0.2,6.0,3.0,677,777,109,7.5,211,0,975,139.3,6.7,7.41,7.52,504,34.3,true,true,true,63,Snack,India
8053,Peanuts (Traditional),,Nuts,International,300,1715.1,52.1,53.7,152.4,5.4,15.0,104,588,299,0.8,158,344,927,11.9,8.2,0.35,1.55,434,41.9,true,true,true,37,Dinner,Japan
8054,Greek Yogurt (Spicy),,Dairy,International,90,102.5,7.0,5.1,5.2,8.5,1.2,582,847,118,0.4,83,131,357,55.5,2.1,6.02,3.66,587,56.0,false,true,true,47,Dinner,Japan
8055,Pomegranate (Fresh),,Fruit,International,180,115.2,2.0,27.7,0.7,0.4,13.9,403,1120,346,3.9,235,0,1071,52.7,4.3,6.14,0.16,530,84.5,true,true,true,46,Dinner,Turkey
8056,Chicken Thigh (Homemade),,Protein,International,90,171.0,24.6,0.9,8.4,9.3,4.0,87,255,79,8.1,29,293,437,7.3,1.6,4.05,2.42,503,65.6,false,false,true,62,Lunch,Mexico
8057,Plum (Low Fat),,Fruit,International,50,32.1,0.4,7.4,0.2,8.2,17.4,215,927,51,1.6,209,0,708,12.0,6.7,3.4,1.46,387,78.0,true,true,true,64,Snack,USA
8058,Turkey (Premium),,Protein,International,50,97.8,11.0,0.5,5.2,7.3,15.6,593,266,423,3.6,152,18,808,147.7,1.9,7.43,6.29,570,84.5,false,false,true,54,Breakfast,India
8059,Cashews (Raw),,Nuts,International,250,1682.7,48.1,40.8,125.2,1.2,6.8,212,1064,448,0.2,75,295,58,18.3,10.2,6.63,6.01,108,52.5,true,true,true,39,Dinner,India
8060,Walnuts (Traditional),,Nuts,International,100,662.7,17.6,16.3,44.5,0.3,12.5,1162,1043,196,8.7,103,290,60,100.6,1.3,4.79,2.94,150,28.7,true,true,true,59,Dinner,Japan
8061,Okra (Low Fat),,Vegetable,International,100,30.2,1.7,6.4,0.3,7.8,3.4,812,303,288,9.1,183,0,729,52.9,11.9,4.5,6.93,375,24.7,true,true,true,47,Dinner,Japan
8062,Hazelnuts (Cooked),,Nuts,International,150,971.0,31.4,26.9,81.5,9.9,16.5,458,378,38,2.4,137,75,506,88.3,0.9,6.65,3.68,355,58.6,true,true,true,46,Dinner,India
8063,Papaya (Steamed),,Fruit,International,120,65.4,1.4,18.9,0.5,10.9,15.9,101,1132,466,0.5,32,0,560,40.1,2.3,3.0,6.46,652,79.9,true,true,true,63,Lunch,Mexico
8064,Peas (Cooked),,Vegetable,International,100,30.3,1.8,6.8,0.3,9.4,17.1,364,955,179,9.7,115,0,16,87.8,7.4,1.95,5.32,40,94.4,true,true,true,61,Lunch,Italy
8065,Feta (With Vegetables),,Dairy,International,90,98.9,7.6,6.1,5.3,11.1,8.0,83,836,174,6.1,66,372,1309,50.4,2.9,3.92,6.59,231,70.7,false,true,true,72,Snack,France
8066,Sobia (Premium),,Egyptian,Egyptian,200,377.9,18.6,47.3,20.3,11.1,8.6,720,168,371,4.7,24,156,1325,26.4,2.4,6.44,4.71,157,84.6,false,false,true,23,Snack,Egypt
8067,Feta (Restaurant Style),,Dairy,International,100,131.7,8.1,6.0,5.5,0.2,3.2,357,481,392,0.8,58,396,603,124.3,4.5,6.33,6.63,35,60.7,false,true,true,56,Lunch,Turkey
8068,Milk (With Vegetables),,Dairy,International,150,180.9,13.1,7.8,10.3,8.4,9.5,810,817,361,0.4,31,6,172,39.7,3.3,7.73,3.29,480,63.0,false,true,true,33,Dinner,Turkey
8069,Hazelnuts (Traditional),,Nuts,International,90,499.3,19.3,18.4,42.6,9.1,7.8,629,461,108,3.5,164,379,447,131.2,0.2,5.57,6.57,548,69.8,true,true,true,56,Snack,Japan
8070,Apricot (Fresh),,Fruit,International,300,165.8,3.4,51.0,1.2,11.2,16.0,57,692,240,3.7,60,0,647,43.6,0.2,1.77,6.37,231,77.0,true,true,true,55,Lunch,Turkey
8071,Oats (Fried),,Grains,International,75,115.0,4.6,28.4,1.7,8.3,19.5,722,422,498,9.8,205,0,1247,7.9,4.8,0.37,2.31,265,66.6,true,true,true,65,Lunch,USA
8072,Cheddar Cheese (With Rice),,Dairy,International,50,54.8,4.0,3.0,2.7,8.6,19.3,846,634,466,3.4,36,163,737,109.3,6.4,7.49,0.53,343,34.5,false,true,true,53,Breakfast,France
8073,Labneh (Fresh),,Dairy,International,80,99.8,5.8,4.9,4.2,5.2,1.9,945,802,346,3.7,115,347,1197,137.8,4.2,0.12,5.41,29,86.9,false,true,true,62,Dinner,Japan
8074,Papaya (Traditional),,Fruit,International,80,48.7,0.7,13.1,0.4,0.1,10.3,141,1013,464,1.6,62,0,292,85.6,3.4,4.61,3.96,628,45.4,true,true,true,54,Lunch,Turkey
8075,Pear (Boiled),,Fruit,International,100,54.3,1.0,16.2,0.4,2.6,18.7,426,409,386,4.2,129,0,131,109.7,1.8,0.44,0.14,524,41.4,true,true,true,29,Dinner,USA
8076,Barley (With Vegetables),,Grains,International,250,492.0,13.9,91.1,4.8,7.8,8.0,854,173,75,3.9,209,0,217,71.5,8.6,1.93,0.37,437,47.2,true,true,true,55,Lunch,France
8077,Orange (Restaurant Style),,Fruit,International,90,50.4,0.9,14.5,0.3,6.9,10.7,317,316,176,2.4,246,0,1472,77.5,9.2,5.24,7.78,423,28.7,true,true,true,52,Lunch,Turkey
8078,Pasta (Cooked),,Grains,International,250,495.8,14.1,96.0,4.5,8.9,5.2,425,573,396,3.5,129,0,273,11.9,11.9,7.88,5.87,96,49.0,true,true,true,50,Breakfast,India
8079,Sugar Cane Juice (Boiled),,Egyptian,Egyptian,120,284.8,13.3,28.0,10.1,9.8,3.5,273,816,213,4.0,5,62,78,122.1,2.1,3.97,0.94,401,58.6,false,false,true,68,Snack,Egypt
8080,Stuffed Pigeon (Baked),,Egyptian,Egyptian,120,226.9,12.7,29.3,10.1,9.7,15.3,603,64,336,9.8,184,297,411,36.1,4.6,3.88,5.0,508,44.5,false,false,true,76,Lunch,Egypt
8081,Bamia (With Vegetables),,Egyptian,Egyptian,80,189.3,8.5,17.1,6.4,2.0,19.3,893,562,374,2.9,111,254,934,135.4,10.1,4.39,3.53,351,94.5,false,false,true,46,Dinner,Egypt
8082,Tilapia (Restaurant Style),,Protein,International,200,452.5,48.1,1.8,21.9,9.8,13.4,514,669,424,9.1,126,323,237,86.6,7.5,0.19,4.21,540,77.3,false,false,true,33,Lunch,Japan
8083,Mozzarella (Boiled),,Dairy,International,100,117.0,7.3,5.4,6.5,2.3,15.1,489,907,498,0.3,172,359,489,29.3,3.5,0.88,0.5,603,66.7,false,true,true,35,Snack,France
8084,Walnuts (With Sauce),,Nuts,International,100,534.6,17.9,18.5,49.5,1.7,0.4,106,862,288,6.0,102,19,1242,38.5,10.7,2.44,2.04,448,83.2,true,true,true,66,Snack,India
8085,Mombar (With Vegetables),,Egyptian,Egyptian,120,295.9,10.6,26.1,11.8,8.1,5.1,319,116,376,9.2,186,36,861,95.9,10.5,1.65,6.03,370,61.6,false,false,true,52,Lunch,Egypt
8086,Beans (Restaurant Style),,Vegetable,International,150,56.1,2.9,11.3,0.4,10.5,7.1,1063,121,410,3.6,32,0,469,110.5,6.8,5.46,0.81,475,59.2,true,true,true,30,Snack,France
8087,Cottage Cheese (Fresh),,Dairy,International,90,107.0,8.2,6.0,5.7,8.9,19.3,659,470,52,2.8,89,197,268,133.4,1.5,1.1,2.34,130,39.6,false,true,true,66,Lunch,France
8088,Turnip (Raw),,Vegetable,International,250,80.8,5.1,15.4,0.6,10.6,10.0,1198,506,211,7.8,170,0,25,61.8,7.5,1.92,1.21,125,63.5,true,true,true,41,Dinner,USA
8089,Grilled Kofta (With Vegetables),,Egyptian,Egyptian,50,99.0,5.4,9.7,4.3,4.7,2.2,80,1037,456,6.3,136,87,1220,53.7,5.2,4.0,3.29,49,27.4,false,false,true,71,Snack,Egypt
8090,Cashews (Boiled),,Nuts,International,120,678.8,20.6,20.4,52.8,2.1,4.0,386,842,394,2.9,77,65,193,73.1,2.1,7.09,1.7,304,24.5,true,true,true,20,Lunch,USA
8091,Peanuts (With Vegetables),,Nuts,International,50,303.2,9.0,9.6,28.5,9.7,9.6,65,988,183,10.0,93,171,826,0.9,1.2,1.1,1.18,151,71.8,true,true,true,83,Breakfast,Turkey
8092,Cabbage (Spicy),,Vegetable,International,300,90.9,5.4,18.7,0.8,5.1,11.8,343,913,395,2.3,96,0,1240,122.9,4.8,1.9,6.95,121,37.3,true,true,true,53,Snack,USA
8093,Pistachios (Premium),,Nuts,International,90,573.7,17.5,18.0,51.5,11.8,12.3,135,143,323,8.1,76,355,406,84.5,0.3,6.48,6.01,185,22.0,true,true,true,45,Snack,Turkey
